1754796.9	1759266.7	      2.0	      1.0	      0.0	      0.0
1824246.0	1828148.8	      2.0	      0.0	      1.0	      0.0
1848096.3	1852732.9	      2.0	      1.0	      1.0	      1.0
1908038.7	1910774.0	      2.0	      1.0	      0.0	      0.0
1951202.6	1954304.8	      2.0	      1.0	      1.0	      1.0
1981190.5	1992331.7	      2.0	      1.0	      0.0	      0.0
2004006.6	2017849.7	      2.0	      1.0	      0.0	      0.0
2081728.3	2085397.6	      2.0	      1.0	      1.0	      1.0
2117753.8	2122156.9	      2.0	      1.0	      0.0	      0.0
2148575.6	2151877.9	      2.0	      1.0	      1.0	      1.0
2179163.9	2184100.7	      2.0	      1.0	      0.0	      0.0
2205349.1	2210686.2	      2.0	      1.0	      1.0	      1.0
2239039.6	2246711.7	      2.0	      0.0	      0.0	      1.0
2261055.2	2265791.9	      2.0	      1.0	      0.0	      0.0
2286106.3	2296580.4	      2.0	      1.0	      1.0	      1.0
2337442.6	2340011.1	      2.0	      1.0	      1.0	      1.0
2358857.8	2369165.1	      2.0	      1.0	      1.0	      1.0
2398619.2	2407759.0	      2.0	      1.0	      0.0	      0.0
2430842.1	2434644.7	      2.0	      1.0	      0.0	      0.0
2466734.1	2472504.9	      2.0	      1.0	      0.0	      0.0
2506962.6	2510365.0	      3.0	      1.0	      1.0	      1.0
2548858.9	2552294.7	      3.0	      1.0	      1.0	      1.0
2582916.4	2587052.6	      3.0	      1.0	      1.0	      1.0
2616239.9	2621110.1	      3.0	      0.0	      0.0	      0.0
2639356.3	2642425.1	      3.0	      1.0	      1.0	      1.0
2674681.3	2682286.7	      3.0	      0.0	      0.0	      0.0
2707738.0	2712174.5	      3.0	      0.0	      0.0	      0.0
2734223.4	2738926.8	      3.0	      1.0	      1.0	      1.0
2768814.6	2775652.8	      3.0	      1.0	      1.0	      1.0
2871654.1	2909647.6	      3.0	      1.0	      1.0	      0.0
2983099.6	3005048.5	      3.0	      1.0	      1.0	      1.0
3041674.4	3047478.5	      3.0	      0.0	      0.0	      0.0
3139943.9	3146848.8	      3.0	      1.0	      1.0	      0.0
3213195.8	3222302.2	      3.0	      1.0	      1.0	      1.0
3256793.3	3263431.3	      3.0	      0.0	      0.0	      0.0
3283412.2	3289816.7	      3.0	      1.0	      1.0	      1.0
3325608.7	3357431.2	      3.0	      1.0	      1.0	      0.0
