2280276.6	2286949.2	      1.0	      1.0	      0.0	      0.0
2361148.5	2364551.6	      1.0	      0.0	      1.0	      1.0
2426606.8	2436515.6	      1.0	      1.0	      0.0	      1.0
2479854.2	2482790.2	      1.0	      1.0	      0.0	      0.0
2526095.4	2529331.6	      1.0	      0.0	      1.0	      0.0
2578809.0	2585548.3	      1.0	      0.0	      1.0	      1.0
2623315.3	2629120.4	      1.0	      1.0	      0.0	      0.0
2677263.3	2682467.9	      1.0	      0.0	      1.0	      1.0
2733079.6	2735848.8	      1.0	      1.0	      0.0	      1.0
2753464.4	2757534.7	      1.0	      0.0	      1.0	      1.0
2803709.2	2806912.0	      1.0	      1.0	      0.0	      0.0
2857723.9	2861393.9	      1.0	      1.0	      0.0	      0.0
2901763.1	2905299.6	      1.0	      1.0	      0.0	      1.0
2919612.3	2923115.5	      1.0	      1.0	      0.0	      0.0
2961249.4	2965286.3	      1.0	      1.0	      0.0	      1.0
2977563.9	2981567.5	      1.0	      1.0	      0.0	      1.0
3004087.5	3008858.5	      1.0	      1.0	      0.0	      1.0
3026474.1	3030544.4	      1.0	      1.0	      0.0	      0.0
3058002.2	3062739.8	      1.0	      1.0	      0.0	      1.0
3080255.4	3083658.4	      1.0	      1.0	      0.0	      0.0
3133135.8	3136205.2	      1.0	      1.0	      0.0	      0.0
3183614.0	3187917.9	      1.0	      1.0	      0.0	      1.0
3252975.8	3256212.0	      1.0	      1.0	      0.0	      0.0
3309092.4	3313229.4	      1.0	      1.0	      0.0	      1.0
3343656.5	3348727.7	      1.0	      1.0	      0.0	      1.0
3418723.3	3422460.0	      1.0	      1.0	      0.0	      1.0
3452753.6	3455956.5	      1.0	      1.0	      0.0	      1.0
3492422.3	3501630.5	      1.0	      0.0	      1.0	      1.0
3566121.2	3596381.5	      1.0	      0.0	      1.0	      1.0
