 115665.2	 120031.8	      2.0	      1.0	      1.0	      1.0
 175641.9	 179476.0	      2.0	      1.0	      0.0	      0.0
 211282.8	 213783.4	      2.0	      1.0	      0.0	      0.0
 259424.9	 262824.1	      2.0	      1.0	      1.0	      1.0
 303914.0	 307613.1	      2.0	      1.0	      0.0	      0.0
 333606.8	 337039.3	      2.0	      1.0	      1.0	      1.0
 378262.5	 380895.2	      2.0	      1.0	      0.0	      0.0
 412354.2	 416919.8	      2.0	      1.0	      1.0	      1.0
 466807.6	 470006.8	      2.0	      1.0	      1.0	      1.0
 529858.9	 534324.5	      2.0	      1.0	      1.0	      1.0
 604007.4	 607639.9	      3.0	      0.0	      0.0	      0.0
 640631.8	 644397.6	      3.0	      0.0	      0.0	      0.0
 668158.4	 673790.4	      3.0	      0.0	      0.0	      0.0
 690153.1	 695185.2	      3.0	      1.0	      1.0	      1.0
 746872.6	 751204.8	      3.0	      1.0	      1.0	      1.0
 799892.9	 802892.2	      3.0	      0.0	      0.0	      0.0
 828919.2	 832651.6	      3.0	      1.0	      1.0	      1.0
 885905.3	 891204.0	      3.0	      0.0	      0.0	      0.0
 922463.0	 927361.8	      3.0	      1.0	      1.0	      1.0
1003476.6	1011274.7	      3.0	      0.0	      0.0	      0.0
1044666.5	1047532.5	      3.0	      1.0	      1.0	      1.0
1105085.1	1112383.3	      3.0	      0.0	      0.0	      0.0
1138343.6	1143009.2	      3.0	      1.0	      1.0	      0.0
1205460.6	1211225.8	      3.0	      1.0	      1.0	      1.0
1269878.2	1273177.4	      3.0	      1.0	      1.0	      1.0
1329030.4	1335295.5	      3.0	      0.0	      0.0	      0.0
1355224.0	1359023.1	      3.0	      1.0	      1.0	      1.0
1409177.5	1413476.4	      3.0	      1.0	      1.0	      0.0
1465996.9	1473161.9	      3.0	      1.0	      1.0	      0.0
1518850.7	1523016.4	      3.0	      1.0	      1.0	      0.0
1575103.6	1578036.3	      3.0	      1.0	      1.0	      1.0
1635988.8	1639454.6	      3.0	      1.0	      1.0	      1.0
1696540.6	1703105.7	      3.0	      0.0	      0.0	      0.0
1725400.3	1729399.3	      3.0	      1.0	      1.0	      1.0
1787718.4	1790784.3	      3.0	      1.0	      1.0	      1.0
