1855733.8	1860269.0	      1.0	      1.0	      0.0	      0.0
1959708.3	1967278.0	      1.0	      0.0	      1.0	      0.0
2044475.2	2050677.6	      1.0	      1.0	      0.0	      1.0
2155152.3	2160954.6	      1.0	      0.0	      1.0	      1.0
2229748.4	2393379.8	      1.0	      1.0	      0.0	      0.0
2495453.5	2500855.7	      1.0	      1.0	      0.0	      0.0
2570649.9	2576719.0	      1.0	      1.0	      0.0	      1.0
2674824.5	2683294.5	      1.0	      1.0	      0.0	      1.0
2756156.6	2760158.2	      1.0	      1.0	      0.0	      0.0
2825484.0	2829418.9	      1.0	      1.0	      0.0	      0.0
2925456.9	2930892.4	      1.0	      1.0	      0.0	      0.0
3076983.5	3080284.8	      1.0	      1.0	      0.0	      1.0
3153013.6	3157215.2	      1.0	      1.0	      0.0	      1.0
