1968759.3	1971595.3	      4.0	      0.0	      1.0	      1.0
1993249.2	1996285.4	      4.0	      0.0	      1.0	      1.0
2005927.9	2014169.0	      4.0	      0.0	      1.0	      1.0
2023611.3	2033854.4	      4.0	      1.0	      1.0	      0.0
2093010.5	2096880.8	      4.0	      0.0	      1.0	      1.0
2104521.4	2110393.7	      4.0	      1.0	      1.0	      0.0
2143925.5	2147462.2	      4.0	      0.0	      1.0	      1.0
2153000.7	2162176.1	      4.0	      1.0	      1.0	      0.0
2196475.3	2199411.4	      4.0	      1.0	      1.0	      0.0
2226804.1	2232576.2	      4.0	      0.0	      1.0	      1.0
2239582.9	2246022.3	      4.0	      0.0	      1.0	      1.0
2255831.6	2258667.7	      4.0	      1.0	      1.0	      0.0
2284392.1	2287895.4	      4.0	      0.0	      1.0	      1.0
2293767.6	2303643.7	      4.0	      0.0	      1.0	      1.0
2313386.3	2316222.3	      4.0	      0.0	      1.0	      1.0
2326865.7	2329635.0	      4.0	      1.0	      1.0	      0.0
2355326.0	2363367.0	      4.0	      0.0	      1.0	      1.0
2385688.2	2393028.5	      4.0	      0.0	      1.0	      1.0
2402704.3	2406708.1	      4.0	      1.0	      1.0	      0.0
2442975.9	2445611.7	      4.0	      0.0	      1.0	      1.0
2453986.3	2456822.3	      4.0	      1.0	      1.0	      0.0
2487718.3	2492990.0	      4.0	      0.0	      1.0	      1.0
2501598.2	2504901.3	      4.0	      0.0	      1.0	      1.0
2549643.7	2552279.6	      4.0	      0.0	      1.0	      1.0
2572732.3	2575168.0	      4.0	      1.0	      1.0	      0.0
2614638.7	2618409.0	      4.0	      0.0	      1.0	      1.0
2631888.4	2634691.1	      4.0	      0.0	      1.0	      1.0
2650272.6	2653008.5	      4.0	      0.0	      1.0	      1.0
2674462.2	2679400.2	      4.0	      1.0	      1.0	      0.0
2708994.9	2715267.6	      4.0	      1.0	      1.0	      0.0
2750934.7	2753937.6	      4.0	      0.0	      1.0	      1.0
2763780.3	2768718.3	      4.0	      1.0	      1.0	      0.0
2794476.0	2797812.5	      4.0	      0.0	      1.0	      1.0
2824304.3	2834847.7	      4.0	      0.0	      1.0	      1.0
2850362.4	2853065.0	      4.0	      0.0	      1.0	      1.0
2869013.4	2873250.8	      4.0	      0.0	      1.0	      1.0
2894704.5	2898574.8	      4.0	      1.0	      1.0	      0.0
2926534.7	2932173.4	      4.0	      0.0	      1.0	      1.0
2947921.6	2952592.7	      4.0	      1.0	      1.0	      0.0
2976315.2	2982154.1	      4.0	      0.0	      1.0	      1.0
2993131.2	2998569.7	      4.0	      0.0	      1.0	      1.0
3016386.6	3019723.1	      4.0	      0.0	      1.0	      1.0
3034904.2	3040909.9	      4.0	      0.0	      1.0	      1.0
3057325.4	3062463.6	      4.0	      0.0	      1.0	      1.0
3075409.3	3079746.7	      4.0	      1.0	      1.0	      0.0
3101200.4	3107506.4	      4.0	      0.0	      1.0	      1.0
3142639.7	3146276.5	      4.0	      0.0	      1.0	      1.0
3160089.6	3163426.1	      4.0	      0.0	      1.0	      1.0
3180008.5	3183978.9	      4.0	      1.0	      1.0	      0.0
3210537.5	3217343.9	      4.0	      0.0	      1.0	      1.0
3229255.2	3239898.7	      4.0	      0.0	      1.0	      1.0
3255613.6	3262153.1	      4.0	      0.0	      1.0	      1.0
3281871.8	3285775.5	      4.0	      0.0	      1.0	      1.0
3300923.2	3306328.4	      4.0	      1.0	      1.0	      0.0
